DeptTag,CourseNum,CourseName,PreReqs,reqsFilled,TermsOffered
MUSC,256,Viola (Juried),None,['ARP'],"['Fall 2019', 'Winter 2020', 'Spring 2020']"
,,,,,
MUSC,257,Cello,None,['ARP'],"['Fall 2019', 'Winter 2020', 'Spring 2020']"
,,,,,
MUSC,257,Cello (Juried),None,['ARP'],"['Fall 2019', 'Winter 2020', 'Spring 2020']"
,,,,,
MUSC,258,Classical String Bass,Prerequisites: Instructor Permission,['ARP'],"['Fall 2019', 'Winter 2020', 'Spring 2020']"
,,,,,
MUSC,258,Classical String Bass (Juried),Prerequisites: Instructor Permission,['ARP'],"['Fall 2019', 'Winter 2020', 'Spring 2020']"
,,,,,
MUSC,259,Flute,None,['ARP'],"['Fall 2019', 'Winter 2020', 'Spring 2020']"
,,,,,
MUSC,259,Flute (Juried),None,['ARP'],"['Fall 2019', 'Winter 2020', 'Spring 2020']"
,,,,,
MUSC,260,Oboe/English Horn,None,['ARP'],"['Fall 2019', 'Winter 2020', 'Spring 2020']"
,,,,,
MUSC,260,Oboe/English Horn (Juried),None,['ARP'],"['Fall 2019', 'Winter 2020', 'Spring 2020']"
,,,,,
MUSC,261,Clarinet,None,['ARP'],"['Fall 2019', 'Winter 2020', 'Spring 2020']"
,,,,,
MUSC,261,Clarinet (Juried),None,['ARP'],"['Fall 2019', 'Winter 2020', 'Spring 2020']"
,,,,,
MUSC,262,Saxophone,None,['ARP'],"['Fall 2019', 'Winter 2020', 'Spring 2020']"
,,,,,
MUSC,262,Saxophone (Juried),None,['ARP'],"['Fall 2019', 'Winter 2020', 'Spring 2020']"
,,,,,
MUSC,263,Bassoon,None,['ARP'],"['Fall 2019', 'Winter 2020', 'Spring 2020']"
,,,,,
MUSC,263,Bassoon (Juried),None,['ARP'],"['Fall 2019', 'Winter 2020', 'Spring 2020']"
,,,,,
MUSC,264,French Horn,None,['ARP'],"['Fall 2019', 'Winter 2020', 'Spring 2020']"
,,,,,
MUSC,264,French Horn (Juried),None,['ARP'],"['Fall 2019', 'Winter 2020', 'Spring 2020']"
,,,,,
MUSC,265,Trumpet,None,['ARP'],"['Fall 2019', 'Winter 2020', 'Spring 2020']"
,,,,,
MUSC,265,Trumpet (Juried),None,['ARP'],"['Fall 2019', 'Winter 2020', 'Spring 2020']"
,,,,,
MUSC,266,Trombone,None,['ARP'],"['Fall 2019', 'Winter 2020', 'Spring 2020']"
,,,,,
MUSC,266,Trombone (Juried),None,['ARP'],"['Fall 2019', 'Winter 2020', 'Spring 2020']"
,,,,,
MUSC,267,Tuba,None,['ARP'],"['Fall 2019', 'Winter 2020', 'Spring 2020']"
,,,,,
MUSC,267,Tuba (Juried),None,['ARP'],"['Fall 2019', 'Winter 2020', 'Spring 2020']"
,,,,,
MUSC,268,Orchestral Percussion,None,['ARP'],"['Fall 2019', 'Winter 2020', 'Spring 2020']"
,,,,,
MUSC,268,Orchestral Percussion (Juried),None,['ARP'],"['Fall 2019', 'Winter 2020', 'Spring 2020']"
,,,,,
MUSC,269,Harp,None,['ARP'],"['Fall 2019', 'Winter 2020', 'Spring 2020']"
,,,,,
MUSC,269,Harp (Juried),None,['ARP'],"['Fall 2019', 'Winter 2020', 'Spring 2020']"
,,,,,
MUSC,270,Harpsichord,None,['ARP'],"['Fall 2019', 'Winter 2020', 'Spring 2020']"
,,,,,
MUSC,270,Harpsichord (Juried),None,['ARP'],"['Fall 2019', 'Winter 2020', 'Spring 2020']"
,,,,,
MUSC,271,Organ,Prerequisites: Instructor Permission,['ARP'],"['Fall 2019', 'Winter 2020', 'Spring 2020']"
,,,,,
MUSC,271,Organ (Juried),Prerequisites: Instructor Permission,['ARP'],"['Fall 2019', 'Winter 2020', 'Spring 2020']"
,,,,,
MUSC,272,Oud,Prerequisites: Instructor Permission,['ARP'],"['Fall 2019', 'Winter 2020', 'Spring 2020']"
,,,,,
MUSC,272,Oud,Prerequisites: Instructor Permission,['ARP'],"['Fall 2019', 'Winter 2020', 'Spring 2020']"
,,,,,
MUSC,274,Recorder,None,['ARP'],"['Fall 2019', 'Winter 2020', 'Spring 2020']"
,,,,,
MUSC,274,Recorder (Juried),None,['ARP'],"['Fall 2019', 'Winter 2020', 'Spring 2020']"
,,,,,
MUSC,275,Jazz Piano,Prerequisites: Instructor Permission,['ARP'],"['Fall 2019', 'Winter 2020', 'Spring 2020']"
,,,,,
MUSC,275,Jazz Piano (Juried),Prerequisites: Instructor Permission,['ARP'],"['Fall 2019', 'Winter 2020', 'Spring 2020']"
,,,,,
MUSC,276,Electric & Acoustic Bass,Prerequisites: Instructor Permission,['ARP'],"['Fall 2019', 'Winter 2020', 'Spring 2020']"
,,,,,
MUSC,276,Electric & Acoustic Bass (Juried),Prerequisites: Instructor Permission,['ARP'],"['Fall 2019', 'Winter 2020', 'Spring 2020']"
,,,,,
MUSC,277,Jazz & Blues Guitar (Juried),Prerequisites: Instructor Permission,['ARP'],"['Fall 2019', 'Winter 2020', 'Spring 2020']"
,,,,,
MUSC,277,Jazz and Blues Guitar,Prerequisites: Instructor Permission,['ARP'],"['Fall 2019', 'Winter 2020', 'Spring 2020']"
,,,,,
MUSC,278,Drum Set Instruction,Prerequisites: Instructor Permission,['ARP'],"['Fall 2019', 'Winter 2020', 'Spring 2020']"
,,,,,
MUSC,278,Drum Set Instruction (Juried),Prerequisites: Instructor Permission,['ARP'],"['Fall 2019', 'Winter 2020', 'Spring 2020']"
,,,,,
MUSC,279,Jazz Improvisation,Prerequisites: Instructor Permission,['ARP'],"['Fall 2019', 'Winter 2020', 'Spring 2020']"
,,,,,
MUSC,279,Jazz Improvisation (Juried),Prerequisites: Instructor Permission,['ARP'],"['Fall 2019', 'Winter 2020', 'Spring 2020']"
,,,,,
MUSC,280,Raga: Vocal or Instrumental Study of Hindustani Music,Prerequisites: Instructor Permission,['ARP'],"['Fall 2019', 'Winter 2020', 'Spring 2020']"
,,,,,
MUSC,280,Raga:Voc/Instr Study Hindustani (Juried),Prerequisites: Instructor Permission,['ARP'],"['Fall 2019', 'Winter 2020', 'Spring 2020']"
,,,,,
MUSC,281,Sitar,Prerequisites: Instructor Permission,['ARP'],"['Fall 2019', 'Winter 2020', 'Spring 2020']"
,,,,,
MUSC,281,Sitar (Juried),Prerequisites: Instructor Permission,['ARP'],"['Fall 2019', 'Winter 2020', 'Spring 2020']"
,,,,,
MUSC,282,Chinese Musical Instruments,Prerequisites: Instructor Permission,['ARP'],"['Fall 2019', 'Winter 2020', 'Spring 2020']"
,,,,,
MUSC,282,Chinese Musical Instruments (Juried),Prerequisites: Instructor Permission,['ARP'],"['Fall 2019', 'Winter 2020', 'Spring 2020']"
,,,,,
MUSC,283,World Drumming Instruction,Prerequisites: Instructor Permission,['ARP'],"['Fall 2019', 'Winter 2020', 'Spring 2020']"
,,,,,
MUSC,283,World Drumming Instruction (Juried),Prerequisites: Instructor Permission,['ARP'],"['Fall 2019', 'Winter 2020', 'Spring 2020']"
,,,,,
MUSC,284,American Folk Instrument (Juried),Prerequisites: Instructor Permission,['ARP'],"['Fall 2019', 'Winter 2020', 'Spring 2020']"
,,,,,
MUSC,284,American Folk Instruments,Prerequisites: Instructor Permission,['ARP'],"['Fall 2019', 'Winter 2020', 'Spring 2020']"
,,,,,
MUSC,299,Recital,Prerequisites: Permission of department. At least two terms of juried lessons at the 200 level. Students must have completed recital form and permission of the Music Department the term prior to the recital,['ARP'],"['Fall 2019', 'Winter 2020', 'Spring 2020']"
,,,,,
MUSC,308,Seminar in Music Analysis,Prerequisites: Music 110 or 204 or Instructor consent,['LAA'],['Winter 2020']
,,,,,
MUSC,311,Art Music and Power,Prerequisites: Ability to read music or instructor permission,"['WRC', 'INS', 'LAA']",[]
,,,,,
MUSC,312,Romantic Music,Prerequisites: Music 110 or 204 or instructor permission,"['WRC', 'LAA']",[]
,,,,,
MUSC,332,Motown,"Prerequisites: The ability to read music and a previous music course, or permission of the instructor","['WRC', 'IDS', 'LAA']",[]
,,,,,
MUSC,336,Moldy Figs and the Birth of Jazz Criticism,Prerequisites: Music 126,[],[]
,,,,,
MUSC,337,Music in Social Movements,None,"['WRC', 'IDS', 'LAA']",['Spring 2020']
,,,,,
MUSC,340,Advanced Composition Seminar,"Prerequisites: Music 208, 220 or instructor permission",['ARP'],[]
,,,,,
MUSC,341,Rock Lab and Lab,None,"['IDS', 'ARP']",['Spring 2020']
,,,,,
MUSC,342,Creative Music Performance Seminar,Prerequisites: One term of 2 credit juried lessons on any instrument/voice or permission of instructor,['ARP'],['Winter 2020']
,,,,,
MUSC,400,Integrative Exercise,None,[],"['Fall 2019', 'Winter 2020', 'Spring 2020']"
,,,,,
PHIL,100,Family Values: The Ethics of Being a Family,None,"['A&I', 'WRC']",['Fall 2019']
,,,,,
PHIL,100,"Science, Faith and Rationality",None,"['A&I', 'WRC']",['Fall 2019']
,,,,,
PHIL,112,"Mind, Matter, Consciousness",None,"['WRC', 'HUM']",[]
,,,,,
PHIL,113,The Individual and the Political Community,None,"['WRC', 'HUM', 'INS']","['Fall 2019', 'Spring 2020']"
,,,,,
PHIL,115,"Skepticism, God, and Ethical Dilemmas",None,"['WRC', 'HUM']","['Winter 2020', 'Spring 2020']"
,,,,,
PHIL,116,"Sensation, Induction, Abduction, Deduction, Seduction",None,"['WRC', 'HUM']",[]
,,,,,
PHIL,117,"Philosophical Problems: Mind, Free Will and Morality",None,"['WRC', 'HUM', 'INS']",[]
,,,,,
PHIL,118,"God, Mind, and the Human Condition",None,"['WRC', 'HUM']",[]
,,,,,
PHIL,120,Philosophy of Sex,None,"['WRC', 'IDS', 'HUM']",[]
,,,,,
PHIL,121,The Philosopher and the Sophist,None,['HUM'],[]
,,,,,
PHIL,122,Identity and Leadership,None,"['WRC', 'IDS', 'HUM']",['Fall 2019']
,,,,,
PHIL,197,Climate Matters,"Prerequisites: Concurrent enrollment in Biology 210, Environmental Studies 310 or Political Science 212",[],[]
,,,,,
PHIL,210,Logic,None,['FSR'],"['Fall 2019', 'Winter 2020']"
,,,,,
PHIL,211,"Being, Time and Identity",Prerequisites: 100-level Philosophy course or instructor permission,"['WRC', 'HUM']",[]
,,,,,
PHIL,212,Epistemology,Prerequisites: 100-level Philosophy course or instructor permission,"['WRC', 'HUM']",[]
,,,,,
PHIL,213,Ethics,None,"['WRC', 'HUM', 'INS']",['Winter 2020']
,,,,,
PHIL,214,"Ecology, Ethics, and Economics",None,"['SOC', 'INS']",[]
,,,,,
PHIL,215,"Alienation, Authenticity, and Irony: Selfhood in the Modern World",None,"['WRC', 'HUM']",[]
,,,,,
PHIL,216,"Nietzsche and Foucault: History, Truth, and Power",None,['HUM'],[]
,,,,,
PHIL,217,Reason in Context: Limitations and Possibilities,None,['HUM'],['Spring 2020']
,,,,,
PHIL,221,Philosophy of Law,None,"['WRC', 'IDS', 'HUM']",[]
,,,,,
PHIL,222,Topics in Medical Ethics,None,"['WRC', 'HUM']",['Spring 2020']
,,,,,
PHIL,223,Philosophy of Language,None,"['WRC', 'HUM']",['Spring 2020']
,,,,,
PHIL,225,Philosophy of Mind,None,"['WRC', 'HUM']",[]
,,,,,
PHIL,226,Love and Friendship,None,"['WRC', 'HUM']",['Winter 2020']
,,,,,
PHIL,227,Philosophy with Children,Prerequisites: Previous Philosophy course ,"['IDS', 'HUM']",[]
,,,,,
PHIL,228,Freedom and Alienation in Black American Philosophy,None,"['WRC', 'IDS', 'HUM']",['Winter 2020']
,,,,,
PHIL,232,Social and Political Philosophy,None,"['QRE', 'WRC', 'IDS', 'HUM']",[]
,,,,,
PHIL,235,Analytic Philosophy’s Greatest Hits,None,"['WRC', 'HUM']",[]
,,,,,
PHIL,236,"Proof, Knowledge, and Understanding in Mathematics",None,"['WRC', 'HUM']",[]
,,,,,
PHIL,243,Animal Ethics: The Moral Status of Animals,None,"['WRC', 'HUM']",[]
,,,,,
PHIL,246,Probability: The Very Guide of Life?,None,"['QRE', 'WRC', 'HUM']",[]
,,,,,
PHIL,251,"Evidence, Objectivity, and Realism in the Sciences",None,"['WRC', 'HUM']",['Fall 2019']
,,,,,
PHIL,270,Ancient Philosophy,None,"['WRC', 'HUM', 'INS']",['Fall 2019']
,,,,,
PHIL,272,Early Modern Philosophy,None,"['WRC', 'HUM', 'INS']",['Spring 2020']
,,,,,
PHIL,274,Existentialism,None,"['WRC', 'HUM', 'INS']",[]
,,,,,
PHIL,288,A Survey of Historical Ideas of Race,None,"['IDS', 'HUM']",[]
,,,,,
PHIL,289,"Death, Dinner, and Discussion",None,[],['Winter 2020']
,,,,,
PHIL,299,Ethics Bowl,Prerequisites: Instructor consent,[],['Fall 2019']
,,,,,
PHIL,302,Purpose in Nature,Prerequisites: 12 credits in philosophy or instructor permission,"['WRC', 'HUM', 'INS']",[]
,,,,,
PHIL,303,"Bias, Belief, Community, Emotion",Prerequisites: One Previous Philosophy course or instructor permission,"['QRE', 'WRC', 'IDS', 'HUM']",[]
,,,,,
PHIL,304,Epistemology and Oppression,Prerequisites: One previous course in Philosophy,['IDS'],[]
,,,,,
PHIL,305,"Frederick Douglass: The Philosophies of a Slave, Citizen, and Diplomat",Prerequisites: One prior course in Philosophy or instructor permission,"['IDS', 'HUM']",['Spring 2020']
,,,,,
PHIL,311,When Art is Not ‘For Art’s Sake’,Prerequisites: One previous Philosophy course,"['WRC', 'LAA']",[]
,,,,,
PHIL,318,Buddhist Studies India Program: Buddhist Philosophy,Prerequisites: Acceptance into the Buddhist Studies program,['INS'],['Fall 2019']
,,,,,
PHIL,372,Kant’s Critique of Pure Reason,None,[],[]
,,,,,
PHIL,398,Comps Proposal,None,"['WRC', 'HUM', 'INS']",['Fall 2019']
,,,,,
PHIL,399,Senior Thesis,None,[],['Winter 2020']
,,,,,
PHIL,400,Integrative Exercise,None,[],['Spring 2020']
,,,,,
PE,101,Aerobics,None,[],"['Fall 2019', 'Winter 2020', 'Spring 2020']"
,,,,,
PE,102,"Aikido, Intermediate",Prerequisites: PE 103,[],"['Fall 2019', 'Winter 2020', 'Spring 2020']"
,,,,,
PE,103,"Aikido, Beginning",None,[],"['Fall 2019', 'Winter 2020', 'Spring 2020']"
,,,,,
PE,104,"Aikido, Advanced",None,[],"['Fall 2019', 'Winter 2020', 'Spring 2020']"
,,,,,
PE,105,Beginning Badminton/Pickleball,None,[],"['Fall 2019', 'Winter 2020', 'Spring 2020']"
,,,,,
PE,106,"Badminton, Intermediate",None,[],"['Fall 2019', 'Winter 2020']"
,,,,,
PE,107,Ballet I,None,[],"['Fall 2019', 'Winter 2020', 'Spring 2020']"
,,,,,
PE,108,Ballet II,None,[],"['Fall 2019', 'Winter 2020', 'Spring 2020']"
,,,,,
PE,109,Ballet III,None,[],['Spring 2020']
,,,,,
PE,110,Fundamentals of Baseball,None,[],['Fall 2019']
,,,,,
PE,111,"Basketball, Three on Three",None,[],['Winter 2020']
,,,,,
PE,113,Bowling,None,[],[]
,,,,,
PE,114,Bollywood Dance,None,[],['Spring 2020']
,,,,,
PE,115,Contemporary Dance Forms I,None,[],['Fall 2019']
,,,,,
PE,116,Contemporary Dance Forms II,None,[],['Winter 2020']
,,,,,
PE,117,Contemporary Dance Forms III,None,[],['Spring 2020']
,,,,,
PE,120,"Diving, Springboard",None,[],['Spring 2020']
,,,,,
PE,121,"Fencing, Beginning",None,[],"['Fall 2019', 'Winter 2020', 'Spring 2020']"
,,,,,
PE,123,AfroFit,None,[],"['Winter 2020', 'Spring 2020']"
,,,,,
PE,124,Fitness for the Athlete,None,[],"['Winter 2020', 'Spring 2020']"
,,,,,
PE,125,Folk Dance,None,[],"['Fall 2019', 'Winter 2020', 'Spring 2020']"
,,,,,
PE,126,Hip-hop/House Street Dance Class,None,[],['Winter 2020']
,,,,,
PE,127,"Frisbee, Beginning Ultimate",None,[],['Fall 2019']
,,,,,
PE,128,"Frisbee, Advanced Ultimate",None,[],['Spring 2020']
,,,,,
PE,129,"Golf, Beginning",None,[],['Spring 2020']
,,,,,
PE,130,Advanced Golf,None,[],"['Fall 2019', 'Spring 2020']"
,,,,,
PE,131,"Ice Hockey, Beginning",None,[],['Winter 2020']
,,,,,
PE,133,"Ice Skating, Beginning",None,[],['Winter 2020']
,,,,,
PE,134,"Ice Skating, Intermediate",None,[],['Winter 2020']
,,,,,
PE,137,Indoor Soccer,None,[],['Winter 2020']
,,,,,
PE,139,Outdoor Soccer,None,[],['Spring 2020']
,,,,,
PE,140,Introduction to Art & Science of Tai-Chi,None,[],"['Fall 2019', 'Spring 2020']"
,,,,,
PE,141,Intramural Sports,None,[],['Winter 2020']
,,,,,
PE,142,Karate,None,[],"['Fall 2019', 'Winter 2020', 'Spring 2020']"
,,,,,
PE,145,"Krav Maga, Beginning",None,[],['Winter 2020']
,,,,,
PE,146,Lifeguarding,"Prerequisites: Student must demonstrate competence in basic swim strokes (front crawl, breaststroke, and sidestroke), ability to tread water (without use of hands/arms) for two minutes and ability to swim underwater",[],['Spring 2020']
,,,,,
PE,147,Moving Anatomy,None,[],['Spring 2020']
,,,,,
PE,148,Modern Dance I,None,[],"['Winter 2020', 'Spring 2020']"
,,,,,
PE,149,Modern Dance II,None,[],"['Fall 2019', 'Spring 2020']"
,,,,,
PE,150,Contact Improvisation,None,[],"['Fall 2019', 'Winter 2020']"
,,,,,
PE,151,Modern Dance III,None,[],"['Fall 2019', 'Winter 2020']"
,,,,,
PE,152,"Lindy Hop, Beginning",None,[],"['Fall 2019', 'Winter 2020', 'Spring 2020']"
,,,,,
PE,153,Outdoor Skills-Adventure,None,[],['Spring 2020']
,,,,,
PE,154,Quidditch,None,[],['Fall 2019']
,,,,,
PE,157,Tai Chi,None,[],[]
,,,,,
PE,158,Rock Climbing,None,[],"['Fall 2019', 'Winter 2020', 'Spring 2020']"
,,,,,
PE,159,Scuba,None,[],"['Fall 2019', 'Spring 2020']"
,,,,,
PE,160,"Rock Climbing, Advanced",Prerequisites: PE 158,[],[]
,,,,,
PE,161,Self Defense for Women,None,[],"['Fall 2019', 'Spring 2020']"
,,,,,
PE,162,Women’s Health & Fitness,None,[],['Winter 2020']
,,,,,
PE,164,Physical Activity and Well Being: the Biopsychosocial Basis for Physical Activity,None,[],['Winter 2020']
,,,,,
PE,167,Social Dance I,None,[],"['Fall 2019', 'Winter 2020', 'Spring 2020']"
,,,,,
PE,168,Social Dance II,"Prerequisites: PE 167, Social 1 or instructor permission",[],"['Fall 2019', 'Winter 2020', 'Spring 2020']"
,,,,,
PE,171,Step Aerobics,None,[],"['Fall 2019', 'Winter 2020', 'Spring 2020']"
,,,,,
PE,172,"Swimming, Fitness",None,[],"['Fall 2019', 'Winter 2020', 'Spring 2020']"
,,,,,
PE,173,"Swimming, Instructional",None,[],"['Fall 2019', 'Winter 2020', 'Spring 2020']"
,,,,,
PE,174,Sport and Globalization in London and Seville: Introductory Coaching Activity,None,[],['Winter 2020']
,,,,,
PE,175,"West Coast Swing, Beginning",None,[],"['Fall 2019', 'Winter 2020']"
,,,,,
PE,176,Intermediate West Coast Swing,None,[],"['Winter 2020', 'Spring 2020']"
,,,,,
PE,177,"Lindy Hop, Advanced","Prerequisites: Some Lindy Hop experience, equivalent to, but not necessarily, PE 152, Lindy  Hop, Beginning",[],[]
,,,,,
PE,178,Tae Kwon Do,None,[],"['Winter 2020', 'Spring 2020']"
,,,,,
PE,179,Intro Tap,None,[],[]
,,,,,
PE,181,Table Tennis,None,[],[]
,,,,,
PE,188,Triathlon Training,None,[],['Spring 2020']
,,,,,
PE,189,"Tai-Chi, Advanced",Prerequisites: PE 140 or 157,[],[]
,,,,,
PE,190,"Volleyball, Co-ed",None,[],"['Fall 2019', 'Spring 2020']"
,,,,,
PE,190,"Volleyball, Co-ed-Intermediate",None,[],"['Fall 2019', 'Winter 2020', 'Spring 2020']"
,,,,,
PE,191,"Water Polo, Beginning",None,[],[]
,,,,,
PE,192,Water Safety Instructor,Prerequisites: Students must pass a pre-course written test and skills test. The written test and skills test are based on a proficiency level equal to the American Red Cross Community Water Safety course and Level VI of the American Red Cross Learn to Swim Program,[],[]
,,,,,
PE,193,Winter Sport Fitness,None,[],['Winter 2020']
,,,,,
PE,194,"Weight Training, Beginning",None,[],"['Fall 2019', 'Winter 2020', 'Spring 2020']"
,,,,,
PE,195,Weight Training and Conditioning,None,[],['Fall 2019']
,,,,,
PE,196,Weight Training for Women,None,[],['Spring 2020']
,,,,,
PE,197,"Yoga, Beginning",None,[],"['Fall 2019', 'Winter 2020', 'Spring 2020']"
,,,,,
PE,198,"Yoga, Continuing",None,[],"['Fall 2019', 'Winter 2020', 'Spring 2020']"
,,,,,
PE,205,Badminton Club,Prerequisites: Badminton Club Fall and Winter Term,[],['Spring 2020']
,,,,,
PE,210,"Baseball Intercollegiate, Men",None,[],['Spring 2020']
,,,,,
PE,211,"Basketball Intercollegiate, Men",None,[],['Winter 2020']
,,,,,
PE,212,"Basketball Intercollegiate, Women",None,[],['Winter 2020']
,,,,,
PE,214,Competitive Dance Club,None,[],['Winter 2020']
,,,,,
PE,217,"Cross Country Intercollegiate, Men",None,[],['Fall 2019']
,,,,,
PE,218,"Cross Country Intercollegiate, Women",None,[],['Fall 2019']
,,,,,
PE,219,Cycling Club,None,[],['Spring 2020']
,,,,,
PE,226,Football Intercollegiate,None,[],['Fall 2019']
,,,,,
PE,227,"Ultimate Frisbee Club, CUT and GOP",None,[],['Spring 2020']
,,,,,
PE,228,"Ultimate Frisbee Club, Syzygy and Eclipse",None,[],['Spring 2020']
,,,,,
PE,229,"Golf Intercollegiate, Men",None,[],['Fall 2019']
,,,,,
PE,230,"Golf Intercollegiate, Women",None,[],['Fall 2019']
,,,,,
PE,231,"Ice Hockey Club, Men",None,[],['Winter 2020']
,,,,,
PE,232,"Ice Hockey Club, Women",None,[],['Winter 2020']
,,,,,
PE,244,"Lacrosse Club, Men",None,[],['Spring 2020']
,,,,,
PE,245,"Lacrosse Club, Women",None,[],['Winter 2020']
,,,,,
PE,258,"Rugby Club, Men",None,[],['Spring 2020']
,,,,,
PE,259,"Rugby Club, Women",None,[],['Spring 2020']
